unique_id,ds,LGBMRegressor,LGBMRegressor-lo-90,LGBMRegressor-lo-80,LGBMRegressor-hi-80,LGBMRegressor-hi-90,LGBMRegressor/BottomUp,LGBMRegressor/BottomUp-lo-90,LGBMRegressor/BottomUp-lo-80,LGBMRegressor/BottomUp-hi-80,LGBMRegressor/BottomUp-hi-90,LGBMRegressor/MinTrace_method-mint_shrink,LGBMRegressor/MinTrace_method-mint_shrink-lo-90,LGBMRegressor/MinTrace_method-mint_shrink-lo-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-90,LGBMRegressor/MinTrace_method-ols,LGBMRegressor/MinTrace_method-ols-lo-90,LGBMRegressor/MinTrace_method-ols-lo-80,LGBMRegressor/MinTrace_method-ols-hi-80,LGBMRegressor/MinTrace_method-ols-hi-90
total,2025-05-27 03:00:00,3.931176314984301,0.0,0.6148975535193886,7.247455076449214,7.5374893870158735,28.357500787764156,23.78072189555346,24.372121728975298,32.275026200211855,33.2918743217396,0.0,0.0,0.0,0.0,0.0,5.121521357712794,0.5447424655021048,1.1361422989239438,9.039046770160496,10.055894891688238
total,2025-05-27 04:00:00,6.424794315470319,2.7832781392000956,2.9363083319030343,9.913280299037602,10.066310491740541,30.455685235612997,24.07532964607864,25.925086943280316,34.82660303551071,36.223182855749144,0.0,0.0,0.0,0.0,1.7143739440029542,7.3834466991056855,1.003091109571335,2.8528484067730093,11.7543644990034,13.150944319241841
total,2025-05-27 05:00:00,4.982933076041727,0.0,0.0,10.847102346920153,11.256675375932927,29.397895775090372,22.243401170180856,24.53743646400016,34.36865404095006,35.36239658685756,0.0,0.0,0.0,0.0,0.5733621860570361,6.257106463011469,0.0,1.3966471519212664,11.227864728871163,12.221607274778671
total,2025-05-27 06:00:00,4.480446592203252,1.964621468160598,1.9912830265494925,6.969610157857012,6.996271716245907,28.780765849011722,22.612781296355063,23.727752233234824,32.9781781317263,33.984090683908676,0.0,0.0,0.0,0.0,0.0,5.528447563004775,0.0,0.0,9.725859845719363,10.731772397901732
total,2025-05-27 07:00:00,7.461143953300969,0.0,0.0,25.304779060678996,27.47395004824606,32.01153398476371,6.955407562125773,11.552475798746137,50.74027240024625,55.10417298413728,0.0,0.0,0.0,15.70772617857993,20.07162676247097,8.598524023368576,0.0,0.0,27.327262438851122,31.69116302274216
total,2025-05-27 08:00:00,34.40379666308033,3.8351882639849695,7.654954605499018,61.15263872066164,64.97240506217568,56.231062561784384,33.183997153649614,38.12757969671208,71.74346882779491,75.91351299922944,25.229027713434338,2.181962305299571,7.1255448483620345,40.741433979444864,44.911478150879404,35.6070897337266,12.560024325591828,17.503606868654295,51.11949599973712,55.28954017117167
total,2025-05-27 09:00:00,83.80068308015281,59.79946638051226,65.09043102052873,102.51093513977689,107.80189977979336,84.61135985698952,21.61515164979599,39.66958986195907,122.14839313274948,129.06509140345483,77.09851199488597,14.102303787692426,32.156741999855505,114.63554527064592,121.55224354135127,78.7055518751696,15.709343667976048,33.763781880139135,116.24258515092953,123.15928342163488
total,2025-05-27 10:00:00,92.32492973498182,64.89565986736969,67.45197176929682,117.19788770066683,119.75419960259396,96.91101655770002,49.04476819094044,58.94706600317436,125.92371966772869,133.30584600318096,85.0372917164431,37.17104334968354,47.073341161917476,114.04999482647177,121.43212116192406,88.20267780549845,40.33642943873891,50.238727250972836,117.21538091552713,124.59750725097942
total,2025-05-27 11:00:00,103.85460693137466,11.070070185606042,21.97397522855819,185.73523863419115,196.6391436771433,135.95340970872707,42.396102426837196,69.06265935639104,203.23051413848884,223.2840765108801,97.0963674429823,3.5390601610924164,30.20561709064624,164.37347187274406,184.42703424513536,110.72977482774809,17.172467545858208,43.83902447541203,178.00687925750987,198.0604416299011
total,2025-05-27 12:00:00,127.03197916518853,45.11737425070574,53.85467578133249,200.2092825490446,208.94658407967134,187.09861355923616,105.42035170081907,125.42801275675843,249.279047950887,264.48044988294316,124.36727638923551,42.689014530818376,62.696675586757735,186.5477107808863,201.74911271294243,144.77328030437917,63.095018445962026,83.10267950190138,206.95371469602992,222.1551166280861
