unique_id,ds,LGBMRegressor,LGBMRegressor-lo-90,LGBMRegressor-lo-80,LGBMRegressor-hi-80,LGBMRegressor-hi-90,LGBMRegressor/BottomUp,LGBMRegressor/BottomUp-lo-90,LGBMRegressor/BottomUp-lo-80,LGBMRegressor/BottomUp-hi-80,LGBMRegressor/BottomUp-hi-90,LGBMRegressor/MinTrace_method-mint_shrink,LGBMRegressor/MinTrace_method-mint_shrink-lo-90,LGBMRegressor/MinTrace_method-mint_shrink-lo-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-90,LGBMRegressor/MinTrace_method-ols,LGBMRegressor/MinTrace_method-ols-lo-90,LGBMRegressor/MinTrace_method-ols-lo-80,LGBMRegressor/MinTrace_method-ols-hi-80,LGBMRegressor/MinTrace_method-ols-hi-90
total/2539350/320.0/23745387,2025-05-31 21:00:00,3.0288197492430755,0.0,0.0,6.162363976062975,6.565687956849661,3.0288197492430755,0.0,0.0,5.596568100969537,6.097342670297488,2.4466370889107747,0.0,0.0,5.014385440637236,5.515160009965187,2.6513238698302124,0.0,0.0,5.219072221556673,5.719846790884625
total/2539350/320.0/23745387,2025-05-31 22:00:00,2.344266656342124,0.0,0.0,4.8746553842440665,5.166970061755003,2.344266656342124,0.0,0.0,4.533111155557116,5.072026768106361,1.1763363125440525,0.0,0.0,3.3651808117590445,3.9040964243082894,1.3058786593115435,0.0,0.0,3.4947231585265355,4.033638771075781
total/2539350/320.0/23745387,2025-05-31 23:00:00,1.7424680371895593,0.0,0.0,3.5900849194405895,3.6299620809352553,1.7424680371895593,0.0,0.0,3.361541013291935,3.6872488409231274,0.7375593451386688,0.0,0.0,2.3566323212410447,2.6823401488722367,0.7143768297718185,0.0,0.0,2.333449805874194,2.6591576335053864
total/2539350/320.0/23745387,2025-06-01 00:00:00,1.4077246003333808,0.0,0.0,2.9143372705351145,2.9909166354456795,1.4077246003333808,0.0,0.0,2.5999365817281297,3.0343394928645413,0.0,0.0,0.0,1.4427473230862287,1.87715023422264,0.0,0.0,0.0,1.6823927372826146,2.1167956484190262
total/2539350/320.0/23745388,2025-05-25 01:00:00,0.0,0.0,0.0,0.5862711201352373,0.5862711201352373,0.0,0.0,0.0,0.5053562096384028,0.5839038123576878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 02:00:00,0.0,0.0,0.0,0.5862711201352373,0.5862711201352373,0.0,0.0,0.0,0.5213620288592448,0.5576044492820601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 03:00:00,0.0,0.0,0.0,0.5862711201352373,0.5862711201352373,0.0,0.0,0.0,0.0,0.5558206027041134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 04:00:00,0.0,0.0,0.0,0.5862711201352373,0.5862711201352373,0.0,0.0,0.0,0.5714928604287415,0.6250918072878736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 05:00:00,0.0,0.0,0.0,0.5862711201352373,0.5862711201352373,0.0,0.0,0.0,0.5549477607925069,0.5918587942360186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 06:00:00,0.0,0.0,0.0,0.5862711201352373,0.5862711201352373,0.0,0.0,0.0,0.5661258836514191,0.635267067739075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
