unique_id,ds,LGBMRegressor,LGBMRegressor-lo-90,LGBMRegressor-lo-80,LGBMRegressor-hi-80,LGBMRegressor-hi-90,LGBMRegressor/MinTrace_method-mint_shrink,LGBMRegressor/MinTrace_method-mint_shrink-lo-90,LGBMRegressor/MinTrace_method-mint_shrink-lo-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-80,LGBMRegressor/MinTrace_method-mint_shrink-hi-90,LGBMRegressor/MinTrace_method-ols,LGBMRegressor/MinTrace_method-ols-lo-90,LGBMRegressor/MinTrace_method-ols-lo-80,LGBMRegressor/MinTrace_method-ols-hi-80,LGBMRegressor/MinTrace_method-ols-hi-90
total/2539350/480.0/23745399,2025-05-26 16:00:00,5.982570954179508,0.0,0.0,18.41533392587077,20.555483797010346,5.609624554177739,0.0,0.0,15.597684650897872,18.48260107246944,5.704954494944273,0.0,0.0,15.693014591664406,18.577931013235972
total/2539350/480.0/23745399,2025-05-26 17:00:00,1.319843688274056,0.0,0.0,5.014185116255865,5.136401323112102,0.0,0.0,0.0,3.8924379662103843,4.599579610335939,0.6078182531562529,0.0,0.0,4.019863693397973,4.727005337523528
total/2539350/480.0/23745399,2025-05-26 18:00:00,3.0304483692366375,0.0,0.0,5.580522195835968,5.685450821568916,2.3594211723159026,0.0,0.0,4.312554121361535,4.697799080012318,2.6056493979228463,0.0,0.0,4.558782346968478,4.944027305619262
total/2539350/480.0/23745399,2025-05-26 19:00:00,6.891675770763772,3.077235371975016,3.190718555629183,10.592632985898362,10.706116169552528,6.025875864105846,2.7713858873871753,3.4683306284760853,9.548250459772138,10.828375095273195,6.185871430132408,2.9313814534137372,3.6283261945026473,9.7082460257987,10.988370661299758
total/2539350/480.0/23745399,2025-05-26 20:00:00,2.148045755269082,0.0,0.0,4.664149546734281,4.779366202425232,1.1070678146257504,0.0,0.0,3.032727966508116,3.49505186647495,1.5664179563218945,0.0,0.0,3.4920781082042605,3.954402008171094
total/2539350/480.0/23745399,2025-05-26 21:00:00,1.6999001571140135,0.0,0.0,3.5549296009362523,3.602055073987539,0.8013774330814343,0.0,0.0,2.195756594960696,2.462315196143248,1.1310270934938802,0.0,0.0,2.5254062553731425,2.7919648565556945
total/2539350/480.0/23745399,2025-05-26 22:00:00,0.7150092158653288,0.0,0.0,1.2684621764964992,1.2684621764964992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6044718854785084,0.7248197333613713
total/2539350/480.0/23745399,2025-05-26 23:00:00,0.7150092158653288,0.0,0.0,1.3789221124858426,1.4341520804805143,0.0,0.0,0.0,0.0,0.6132019462328844,0.0,0.0,0.0,0.7893717798180863,0.9263285664014949
total/2539350/480.0/23745399,2025-05-27 00:00:00,0.7274926399532181,0.0,0.0,1.6690705140585407,1.849587124334349,0.0,0.0,0.0,0.7056981585957142,0.8669207035844007,0.0,0.0,0.0,1.0074154049200617,1.168637949908748
total/2539350/480.0/23745399,2025-05-27 01:00:00,1.4900070282611613,0.9846209261242047,0.9866273934816681,1.9933866630406545,1.9953931303981178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5091732720642734,0.6009794896649718
total/2539350/480.0/23745399,2025-05-27 02:00:00,1.4900070282611613,0.9846209261242047,0.9866273934816681,1.9933866630406545,1.9953931303981178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5532178659533594,0.6484592057171386
total/2539350/480.0/23745399,2025-05-27 03:00:00,1.4900070282611613,0.9846209261242047,0.9866273934816681,1.9933866630406545,1.9953931303981178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592060993258716,0.6550947066127286
total/2539350/480.0/23745399,2025-05-27 04:00:00,1.4900070282611613,0.9846209261242047,0.9866273934816681,1.9933866630406545,1.9953931303981178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5091435429519582,0.6992863411190556
total/2539350/480.0/23745399,2025-05-27 05:00:00,1.4900070282611613,0.9846209261242047,0.9866273934816681,1.9933866630406545,1.9953931303981178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5762876163066942
total/2539350/480.0/23745399,2025-05-27 06:00:00,1.4900070282611613,0.9846209261242047,0.9866273934816681,1.9933866630406545,1.9953931303981178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5051722945838277,0.5879130273490633
total/2539350/480.0/23745399,2025-05-27 07:00:00,1.4900070282611613,0.5123067459328463,0.5477704210636779,2.4322436354586445,2.4677073105894762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0177823235527181,1.1294181364857288
total/2539350/480.0/23745399,2025-05-27 08:00:00,2.438439332441248,1.1859371114542752,1.2380044073814382,3.6388742575010578,3.690941553428221,0.6660640279409085,0.0,0.0,1.485646968964828,1.8494324917514355,1.2543620294827402,0.0,0.0,2.0739449705066595,2.4377304932932673
total/2539350/480.0/23745399,2025-05-27 09:00:00,4.8561629211219675,1.9484100284917316,2.015806582247521,7.696519259996414,7.763915813752203,3.3366307339473273,0.6591178496980317,1.129488229121521,5.567586548347098,5.860527348759023,3.8496327918851008,1.172119907635805,1.6424902870592943,6.080588606284871,6.373529406696796
total/2539350/480.0/23745399,2025-05-27 10:00:00,2.3903768031783916,0.7200515021848408,0.7328396555217536,4.04791395083503,4.060702104171942,0.695946784939404,0.0,0.0,1.8085935222886758,2.3649916363097385,1.109477130674528,0.0,0.0,2.2221238680237994,2.7785219820448623
total/2539350/480.0/23745399,2025-05-27 11:00:00,4.891004995986651,0.0,0.0,27.375387477176034,37.13686319681804,3.038096229725493,0.0,0.0,28.1421684574056,35.68308623005293,3.5833329426185503,0.0,0.0,28.687405170298657,36.22832294294598
total/2539350/480.0/23745399,2025-05-27 12:00:00,4.440270193227738,1.7866015111775484,2.0943638710327344,6.786176515422741,7.093938875277926,2.402871637734161,0.0,0.0,4.379422211324612,4.9119305580496135,3.567379494956414,0.8701968938937945,1.4048324510030976,5.5439300685468655,6.076438415271867
total/2539350/480.0/23745399,2025-05-27 13:00:00,5.619003022328845,0.0,0.0,11.161269197076829,11.196575389796177,3.9023495268378334,0.0,0.0,7.5810737810633,8.823506307280525,5.057417200570614,0.0,0.0,8.736141454796082,9.978573981013305
total/2539350/480.0/23745399,2025-05-27 14:00:00,2.8514264948720873,0.510584417012772,0.8560981132069191,4.846754876537256,5.192268572731403,0.9914459390063445,0.0,0.0,2.6126031145181683,2.953414146937402,1.5897545453320643,0.0,0.0,3.210911720843888,3.551722753263122
total/2539350/480.0/23745399,2025-05-27 15:00:00,4.014989833830769,0.7345194644922696,0.932416589603122,7.097563078058416,7.295460203169268,2.0538032060887046,0.0,0.0,4.132852743622488,4.602386924471804,2.6328528769434554,0.0,0.0,4.711902414477239,5.181436595326555
total/2539350/480.0/23745399,2025-05-27 16:00:00,6.660564176155998,0.0,0.0,23.174271489116784,28.110557886502168,5.057454802725677,0.0,0.0,22.593705604480316,26.591043162622785,6.004168974310152,0.0,0.0,23.54041977606479,27.53775733420726
total/2539350/480.0/23745399,2025-05-27 17:00:00,2.4472506779386185,0.0,0.0,6.8302066923815135,7.089175907024645,0.0,0.0,0.0,3.850783584962211,4.638110562441594,0.8670301505922272,0.0,0.0,4.4659706239237185,5.253297601403101
total/2539350/480.0/23745399,2025-05-27 18:00:00,4.57217842587483,0.0,0.0,15.396815337747952,19.466046382920723,2.4392140566418843,0.0,0.0,11.778790792087912,18.820814175200056,3.0106990435141676,0.0,0.0,12.350275778960196,19.39229916207234
total/2539350/480.0/23745399,2025-05-27 19:00:00,9.672833146373616,0.0,0.0,33.2516101763179,43.30404406677002,7.497045389542748,0.0,0.0,36.47266758707412,43.12078611933529,8.17742091339654,0.0,0.0,37.15304311092791,43.80116164318908
total/2539350/480.0/23745399,2025-05-27 20:00:00,2.777976447982716,0.6150833446849178,0.6811017054370639,4.874851190528368,4.940869551280514,0.9631026899362547,0.0,0.0,2.630483015449954,3.03022518078557,1.4258400557411819,0.0,0.0,3.093220381254881,3.4929625465904968
total/2539350/480.0/23745399,2025-05-27 21:00:00,2.4624145454219537,0.7956021545283407,0.8083903078652535,4.116438782978654,4.1292269363155665,0.8315160613145939,0.0,0.0,2.126485941220593,2.3745871745205838,1.3240277828641747,0.0,0.0,2.618997662770174,2.867098896070164
total/2539350/480.0/23745399,2025-05-27 22:00:00,1.4775236041732722,0.9992291949588511,1.0012356623163146,1.9538115460302299,1.9558180133876932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6784539250679823,0.7859427462564829
total/2539350/480.0/23745399,2025-05-27 23:00:00,1.4775236041732722,0.8759166857005013,0.9163520330007968,2.0386951753457474,2.079130522646043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7877955450435599,0.9158897654351855
total/2539350/480.0/23745399,2025-05-28 00:00:00,1.6778479498346728,0.0,0.0,2.891166713517883,2.9288260783638562,0.0,0.0,0.0,0.6224466724386175,0.8432017087876319,0.0,0.0,0.0,1.3348633147790203,1.5556183511280348
total/2539350/480.0/23745399,2025-05-28 01:00:00,1.7670719311111422,0.6525417308365811,0.6760115645532841,2.858132297669,2.881602131385703,0.0,0.0,0.0,0.0,0.6660286779990674,0.0,0.0,0.0,1.1770355319946286,1.4080811628442316
total/2539350/480.0/23745399,2025-05-28 02:00:00,1.7670719311111422,0.6525417308365811,0.6760115645532841,2.858132297669,2.881602131385703,0.0,0.0,0.0,0.5276619728977451,0.7755644440783257,0.0,0.0,0.0,1.291427905434529,1.5393303766151096
total/2539350/480.0/23745399,2025-05-28 03:00:00,1.7670719311111422,0.6525417308365811,0.6760115645532841,2.858132297669,2.881602131385703,0.0,0.0,0.0,0.0,0.552874458381344,0.0,0.0,0.0,0.954536941480631,1.280340857475541
total/2539350/480.0/23745399,2025-05-28 04:00:00,1.7670719311111422,0.6525417308365811,0.6760115645532841,2.858132297669,2.881602131385703,0.0,0.0,0.0,0.0,0.6635294797952702,0.0,0.0,0.0,1.1413905697565672,1.4349599325831583
total/2539350/480.0/23745399,2025-05-28 05:00:00,1.7670719311111422,0.6525417308365811,0.6760115645532841,2.858132297669,2.881602131385703,0.0,0.0,0.0,0.5670841968112186,0.672506812088357,0.0,0.0,0.0,1.3362790152132322,1.4417016304903707
total/2539350/480.0/23745399,2025-05-28 06:00:00,1.7670719311111422,0.6525417308365811,0.6760115645532841,2.858132297669,2.881602131385703,0.0,0.0,0.0,0.0,0.7303102955545743,0.0,0.0,0.0,1.2086740738676611,1.4771453782973492
total/2539350/480.0/23745399,2025-05-28 07:00:00,1.7670719311111422,0.0,0.0,3.2159259627320615,3.2960342318549434,0.0,0.0,0.0,0.5436553087753996,0.9311723449962236,0.0,0.0,0.0,1.2927081972848982,1.6802252335057222
total/2539350/480.0/23745399,2025-05-28 08:00:00,2.7108014203462107,0.8920818339401131,0.9226857635080364,4.498917077184386,4.529521006752309,0.8688913648859556,0.0,0.0,2.3830857798510676,2.812765557454852,1.4525078281638137,0.0,0.0,2.9667022431289256,3.3963820207327102
total/2539350/480.0/23745399,2025-05-28 09:00:00,5.520169495300223,1.902729689384601,1.937715708525002,9.102623282075445,9.137609301215845,4.208375389182604,0.0,1.4567168356885523,6.7814045837597785,7.716641894141416,4.663468410491978,0.8142523734771572,1.9118098569979267,7.236497605069154,8.17173491545079
total/2539350/480.0/23745399,2025-05-28 10:00:00,3.037643739254913,0.9301959147810727,1.0506155436975788,5.024671934812247,5.145091563728753,1.467003386797378,0.0,0.0,3.1508002811641953,3.6785260945189653,1.9239163410289015,0.0,0.5830001626032832,3.607713235395719,4.135439048750489
total/2539350/480.0/23745399,2025-05-28 11:00:00,5.484163125732977,2.332119798250237,2.378404964834021,8.589921286631933,8.636206453215717,3.918180623077111,0.9734164282191367,1.820542176797347,6.509114646384063,6.975607633300486,4.645599161756491,1.7008349668985165,2.547960715476727,7.236533185063443,7.703026171979866
total/2539350/480.0/23745399,2025-05-28 12:00:00,5.590616915018123,2.438573587535384,2.4848587541191676,8.696375075917079,8.742660242500863,3.8816331782862825,0.5602284748981602,1.3809459232633485,6.605861154426526,7.4061843703821815,5.801216074296367,2.479811370908245,3.3005288192734334,8.525444050436612,9.325767266392265
total/2539350/480.0/23745399,2025-05-28 13:00:00,6.24474821513487,0.0,0.0,13.049239895545343,13.082173823500579,5.076902640096199,0.0,0.0,10.582033075594529,12.004821234623508,6.517156488448304,0.0,0.8461243317950625,12.022286923946634,13.445075082975613
total/2539350/480.0/23745399,2025-05-28 14:00:00,3.7899760425894082,1.09726653411923,1.1475544658789214,6.432397619299895,6.482685551059586,2.2202021931945946,0.0,0.0,4.230534965953302,4.649767474753556,3.430185727209112,0.0,1.2161838172069355,5.440518499967819,5.8597510087680735
total/2539350/480.0/23745399,2025-05-28 15:00:00,4.7811825037211815,0.0,0.6807925065468454,8.881572500895519,9.116858142527095,2.7853008762970988,0.0,0.0,5.9611753291985545,6.816656939757973,4.102718900488621,0.0,1.220140385687961,7.278593353390077,8.134074963949494
total/2539350/480.0/23745399,2025-05-28 16:00:00,8.549003843301543,0.7035147814518683,1.28912070026636,15.808886986336727,16.394492905151218,7.555523364228488,0.742724580126365,1.9643089813693577,14.578460664689773,16.083000449346986,8.607064383864605,1.7942655997624821,3.0158500010054747,15.630001684325892,17.134541468983105
total/2539350/480.0/23745399,2025-05-28 17:00:00,2.936386457967866,0.0,0.0,6.716121519764884,6.759064867683872,1.38600479888147,0.0,0.0,4.09495233570698,4.812818371290018,2.3153063077725897,0.0,0.0,5.0242538445981,5.742119880181138
total/2539350/480.0/23745399,2025-05-28 18:00:00,5.165336555621155,1.6331569734492253,2.0271870677873673,8.303486043454944,8.697516137793086,4.008917659087952,1.065792221570454,1.7603590864211691,6.63692523650775,7.380185021088956,5.350564990238273,2.4074395527207755,3.1020064175714905,7.978572567658071,8.721832352239277
total/2539350/480.0/23745399,2025-05-28 19:00:00,9.68273006223986,4.587101591793207,4.9521806513097335,14.41327947316999,14.778358532686514,8.56380958683326,2.990824746915334,4.227218687416499,12.429019518324885,13.133318846597234,10.118182522681604,4.5451976827636775,5.781591623264843,13.983392454173229,14.687691782445576
total/2539350/480.0/23745399,2025-05-28 20:00:00,3.4353801401808584,0.6324235222287501,0.636193977057155,6.234566303304562,6.2383367581329665,1.8955831452582288,0.0,0.0,4.873431227721118,5.3588651966077165,2.694824682064815,0.0,0.5093716092284623,5.672672764527703,6.158106733414302
total/2539350/480.0/23745399,2025-05-28 21:00:00,2.4530240358657833,0.0,0.0,4.939213718621535,5.075556417979887,0.7134746664964369,0.0,0.0,2.8664479539664542,3.4818433424301922,1.3441677479839138,0.0,0.0,3.497141035453931,4.112536423917669
total/2539350/480.0/23745399,2025-05-28 22:00:00,2.3129227472751808,0.5781554423437523,0.8210182950040431,3.804827199546318,4.047690052206609,0.9363873391917403,0.0,0.0,2.2085473740420274,2.6030896438279987,1.7503795685207073,0.0,0.0,3.022539603370994,3.4170818731569654
total/2539350/480.0/23745399,2025-05-28 23:00:00,2.3129227472751808,0.5781554423437523,0.8210182950040431,3.804827199546318,4.047690052206609,0.5699777003043819,0.0,0.0,1.9830053465921385,2.225822199944558,1.4752835368322497,0.0,0.0,2.8883111831200066,3.131128036472426
total/2539350/480.0/23745399,2025-05-29 00:00:00,1.8415084201865668,0.0,0.0,3.332513177042963,3.5043545742964444,0.0,0.0,0.0,0.8402011935348529,0.990524220275642,0.0,0.0,0.0,1.6307750531519867,1.781098079892776
total/2539350/480.0/23745399,2025-05-29 01:00:00,1.5927414612633506,0.0,0.0,2.7004111519153278,2.7275246835000058,0.0,0.0,0.0,0.0,0.5820819904037147,0.0,0.0,0.0,1.023029493264407,1.2558856759019073
total/2539350/480.0/23745399,2025-05-29 02:00:00,1.5927414612633506,0.0,0.0,2.7004111519153278,2.7275246835000058,0.0,0.0,0.0,0.0,0.688277690159535,0.0,0.0,0.0,1.1536079928578384,1.3540203756292974
total/2539350/480.0/23745399,2025-05-29 03:00:00,1.5927414612633506,0.0,0.0,2.7004111519153278,2.7275246835000058,0.0,0.0,0.0,0.0,0.7204950218179826,0.0,0.0,0.0,1.1130988537726043,1.3765916705954424
total/2539350/480.0/23745399,2025-05-29 04:00:00,1.5927414612633506,0.0,0.0,2.7004111519153278,2.7275246835000058,0.0,0.0,0.0,0.0,0.596780414591292,0.0,0.0,0.0,1.0741587307499787,1.271115197949695
total/2539350/480.0/23745399,2025-05-29 05:00:00,1.5927414612633506,0.0,0.0,2.7004111519153278,2.7275246835000058,0.0,0.0,0.0,0.0,0.6218915536532144,0.0,0.0,0.0,1.052739764877064,1.2907724874208308
total/2539350/480.0/23745399,2025-05-29 06:00:00,1.5927414612633506,0.0,0.0,2.7004111519153278,2.7275246835000058,0.0,0.0,0.0,0.0,0.7441075927660451,0.0,0.0,0.0,1.103288405525202,1.3971065239440248
total/2539350/480.0/23745399,2025-05-29 07:00:00,1.5927414612633506,0.0,0.0,3.3192814860574558,3.3733552493420826,0.0,0.0,0.0,1.0589172290265438,1.5998927310152913,0.0,0.0,0.0,1.7246398814115023,2.2656153834002497
total/2539350/480.0/23745399,2025-05-29 08:00:00,2.444432191170674,0.0,0.0,11.973925306291402,15.573575044944459,0.5109558442277432,0.0,0.0,10.036265907167582,13.717001726651558,1.1487602067876543,0.0,0.0,10.674070269727494,14.35480608921147
total/2539350/480.0/23745399,2025-05-29 09:00:00,5.444273053158183,0.0,0.0,22.73257683296663,29.321812703915487,4.055328329206291,0.0,0.0,22.063353095969447,29.445366252578058,4.645402016101295,0.0,0.0,22.653426782864454,30.03543993947306
total/2539350/480.0/23745399,2025-05-29 10:00:00,2.7598707050951594,0.0,0.0,5.382123422095045,5.382123422095045,1.4869964971135385,0.0,0.0,3.576956122015475,4.497114902765545,1.8811090717861578,0.0,0.0,3.9710686966880946,4.891227477438164
total/2539350/480.0/23745399,2025-05-29 11:00:00,5.12314538822605,0.0,0.0,27.597380538978584,36.808631413871254,4.398442605094801,0.0,0.0,28.78584106983411,38.47631123425643,5.131960627416775,0.0,0.0,29.519359092156083,39.2098292565784
total/2539350/480.0/23745399,2025-05-29 12:00:00,5.229599177511196,0.0,0.0,18.49616616530957,22.9052471762893,4.824159836433538,0.0,0.0,19.770807973197474,24.526424283651725,6.38351363090361,0.0,0.0,21.330161767667548,26.0857780781218
total/2539350/480.0/23745399,2025-05-29 13:00:00,4.804318818114228,0.0,0.0,13.880003658258017,14.306021392559607,3.7675200154195285,0.0,0.0,11.351424644048523,13.97783742542641,5.251901604880367,0.0,0.0,12.835806233509361,15.46221901488725
total/2539350/480.0/23745399,2025-05-29 14:00:00,4.0023061061678735,0.7585239471054809,0.8758874137810853,7.128724798554662,7.2460882652302665,3.0825260070528095,0.0,0.0,5.419476494854495,6.164430761657194,4.77866357418246,1.3964804176222465,2.1249128765531142,7.115614061984145,7.860568328786844
total/2539350/480.0/23745399,2025-05-29 15:00:00,4.4201647662142545,0.0,0.0,9.487105736345406,9.528124635706195,4.059096285332013,0.0,0.0,8.013058875149746,8.96331773358289,5.335405260487271,0.0,1.2847082718503848,9.289367850305004,10.239626708738147
total/2539350/480.0/23745399,2025-05-29 16:00:00,8.554048469742648,0.0,0.6091615532467607,16.498935386238536,16.719575584972862,8.843487055961294,0.0,2.3073821472583944,15.28721454977785,17.372548722481778,9.720330551807967,0.5710029249622116,3.1842256431050675,16.16405804562452,18.249392218328452
total/2539350/480.0/23745399,2025-05-29 17:00:00,2.6488187673503094,0.0,0.0,7.166393239301811,7.4179954561607815,1.3087129433416564,0.0,0.0,4.918231665215434,6.041427802415657,1.5951198894700744,0.0,0.0,5.204638611343852,6.327834748544076
total/2539350/480.0/23745399,2025-05-29 18:00:00,4.990341791795125,0.7563220193324979,1.0753746440129641,8.905308939577285,9.224361564257752,4.338675262584501,0.0,0.0,7.112545603277551,8.258206980619358,5.410847088001277,0.7164818612825123,1.2250083568110721,8.184717428694327,9.330378806036135
total/2539350/480.0/23745399,2025-05-29 19:00:00,9.5037208067896,3.016837336651416,3.0647149648888288,15.942726648690371,15.990604276927785,8.288758112393921,1.8732858564599573,3.7116788847117497,13.090346955676123,14.695627550312945,9.311631297278451,2.896159041344487,4.734552069596279,14.113220140560655,15.718500735197475
total/2539350/480.0/23745399,2025-05-29 20:00:00,3.168414767183154,0.0,0.0,6.407815571843019,6.470198120726598,1.3033830642140019,0.0,0.0,3.85083651649923,4.527811286828461,1.9536955409368977,0.0,0.0,4.5011489932221265,5.1781237635513575
total/2539350/480.0/23745399,2025-05-29 21:00:00,1.973405877784859,0.0,0.0,5.466239165379033,5.733573658652175,0.0,0.0,0.0,3.2632226029081566,3.6955385978930755,0.8830331273462789,0.0,0.0,3.948600899941986,4.380916894926905
total/2539350/480.0/23745399,2025-05-29 22:00:00,1.7934277241557475,0.0,0.0,3.5212596785509986,3.771470172873717,0.0,0.0,0.0,1.3819905834638115,1.753403798414753,0.7063145000916107,0.0,0.0,2.1603438116665474,2.531757026617489
total/2539350/480.0/23745399,2025-05-29 23:00:00,1.7934277241557475,0.0,0.0,3.5212596785509986,3.771470172873717,0.0,0.0,0.0,1.381223489577209,1.7519262686626298,0.6183926863103018,0.0,0.0,2.1220164513105924,2.4927192303960126
total/2539350/480.0/23745399,2025-05-30 00:00:00,1.8313356802847744,0.0,0.5069575139124665,3.155713846657082,3.2227496014632866,0.0,0.0,0.0,0.0,0.8089876358073683,0.0,0.0,0.0,1.2371787557582823,1.6007372042682617
total/2539350/480.0/23745399,2025-05-30 01:00:00,1.8313356802847744,0.0,0.5069575139124665,3.155713846657082,3.2227496014632866,0.0,0.0,0.0,0.7534625001802367,0.95094455531333,0.0,0.0,0.0,1.5170928636642458,1.7145749187973391
total/2539350/480.0/23745399,2025-05-30 02:00:00,1.8313356802847744,0.0,0.5069575139124665,3.155713846657082,3.2227496014632866,0.0,0.0,0.0,0.634264930693299,0.8852982227768011,0.0,0.0,0.0,1.401004327913281,1.652037619996783
total/2539350/480.0/23745399,2025-05-30 03:00:00,1.8313356802847744,0.0,0.5069575139124665,3.155713846657082,3.2227496014632866,0.0,0.0,0.0,0.500124641471262,1.081278133901769,0.0,0.0,0.0,1.2549065030335869,1.836059995464094
total/2539350/480.0/23745399,2025-05-30 04:00:00,1.8313356802847744,0.0,0.5069575139124665,3.155713846657082,3.2227496014632866,0.0,0.0,0.0,0.609173013973518,0.9354786772335119,0.0,0.0,0.0,1.3980385019713664,1.7243441652313605
total/2539350/480.0/23745399,2025-05-30 05:00:00,1.8313356802847744,0.0,0.5069575139124665,3.155713846657082,3.2227496014632866,0.0,0.0,0.0,0.0,0.6678369584736831,0.0,0.0,0.0,1.205981901422287,1.4311236099021287
total/2539350/480.0/23745399,2025-05-30 06:00:00,1.8313356802847744,0.0,0.5069575139124665,3.155713846657082,3.2227496014632866,0.0,0.0,0.0,0.0,0.6568036000778623,0.0,0.0,0.0,1.2059521217036722,1.4356595736272757
total/2539350/480.0/23745399,2025-05-30 07:00:00,1.8313356802847744,0.0,0.0,3.6824752177538427,3.7304167227373113,0.0,0.0,0.0,0.5681825834923016,1.1764037336644928,0.0,0.0,0.0,1.3267047626040263,1.9349259127762175
total/2539350/480.0/23745399,2025-05-30 08:00:00,2.9428861135280204,0.746269375499939,0.813305130306143,5.072467096749898,5.139502851556102,0.98577834953891,0.0,0.0,2.9517528096906682,3.3912779483205178,1.472315855047415,0.0,0.0,3.4382903151991733,3.8778154538290224
total/2539350/480.0/23745399,2025-05-30 09:00:00,7.502931542294489,3.5445676984249035,4.114178035349136,10.89168504923984,11.461295386164073,5.857295792358273,1.6921913489246037,2.2926861505652685,8.672071199338088,9.143283378559135,6.249275488235749,2.0841710448020794,2.684665846442744,9.064050895215562,9.535263074436612
total/2539350/480.0/23745399,2025-05-30 10:00:00,4.702378031955845,0.0,0.0,20.206546901322735,26.31549755908241,2.9831794332535444,0.0,0.0,18.355549776114582,22.631778367882802,3.418108522109399,0.0,0.0,18.790478864970435,23.06670745673866
total/2539350/480.0/23745399,2025-05-30 11:00:00,6.19199660286997,1.314569962249386,1.3638060288046647,11.020187176935273,11.069423243490553,4.442182160355086,0.7381368830104297,1.187976646712891,7.792914822078896,9.330994023954597,5.132600859065584,1.4285555817209274,1.8783953454233886,8.483333520789394,10.021412722665094
total/2539350/480.0/23745399,2025-05-30 12:00:00,7.523855924247435,0.0,0.0,27.810824950458475,35.568223415000304,6.3254354354389575,0.0,0.0,25.82735920695588,33.5956780170326,8.314109900509063,0.0,0.0,27.816033672025984,35.5843524821027
total/2539350/480.0/23745399,2025-05-30 13:00:00,7.196956276241971,0.0,0.0,20.11281817963032,20.600814579665034,6.702993525124007,0.0,0.0,16.213585488802842,18.35437105499707,7.618751169658278,0.0,0.0,17.129343133337112,19.27012869953134
total/2539350/480.0/23745399,2025-05-30 14:00:00,6.122850994584617,0.0,0.0,27.882828738890055,36.20446230810692,5.8721951594079815,0.0,0.0,28.070025524293516,34.493453464741194,6.439695110115119,0.0,0.0,28.637525475000654,35.06095341544833
total/2539350/480.0/23745399,2025-05-30 15:00:00,6.017608409570264,0.0,0.0,11.898609150697819,12.309962593024416,6.412670362864456,0.0,1.1906677588268546,11.705230559427996,13.00122396655778,6.309577502585608,0.0,1.0875748985480063,11.602137699149146,12.898131106278932
total/2539350/480.0/23745399,2025-05-30 16:00:00,7.5548299244991535,0.0,0.0,19.327159806694265,19.66970744859412,7.602964651641662,0.0,0.0,16.520229834054213,19.310346215478678,8.139787214854671,0.0,0.0,17.05705239726722,19.847168778691685
total/2539350/480.0/23745399,2025-05-30 17:00:00,3.5172756767115776,0.0,0.0,10.1429825902718,10.497849447917766,2.142703336344952,0.0,0.0,7.18953412884948,9.363727984930259,1.8149145106264293,0.0,0.0,6.861745303130957,9.035939159211736
total/2539350/480.0/23745399,2025-05-30 18:00:00,5.900489204938432,0.0,0.0,11.49700336115152,11.880062481118586,4.95739072478443,0.0,0.0,9.3428000588437,10.47883131455948,5.986459722959212,0.0,1.4143514865823894,10.37186905701848,11.507900312734263
total/2539350/480.0/23745399,2025-05-30 19:00:00,12.172306023140813,0.0,0.0,35.179269402340715,39.78194458980459,12.323830958729669,0.0,0.0,31.446429152313307,37.185986893920244,12.999332053758973,0.0,0.0,32.12193024734261,37.86148798894955
total/2539350/480.0/23745399,2025-05-30 20:00:00,4.934586262675907,0.0,0.0,10.945944944491302,11.922201764639006,2.997237143002092,0.0,0.0,8.264691860300879,11.827472670778919,3.2614099393154503,0.0,0.0,8.528864656614237,12.091645467092277
total/2539350/480.0/23745399,2025-05-30 21:00:00,2.5478277294400695,0.0,0.0,6.801378754252931,6.9151168318965865,0.0,0.0,0.0,3.270846781778525,4.859930065228784,1.0529987272948995,0.0,0.0,4.090030523540186,5.679113806990444
total/2539350/480.0/23745399,2025-05-30 22:00:00,2.4159121050738133,0.0,0.0,4.985615976412821,5.09967322374032,0.0,0.0,0.0,1.7803084906349624,2.2840599808801274,0.7649777988441269,0.0,0.0,2.768376624518519,3.272128114763684
total/2539350/480.0/23745399,2025-05-30 23:00:00,2.4159121050738133,0.0,0.0,4.985615976412821,5.09967322374032,0.0,0.0,0.0,1.6864266844333984,2.512331765208115,0.642460289773444,0.0,0.0,2.708749553696858,3.534654634471575
total/2539350/480.0/23745399,2025-05-31 00:00:00,1.6015325976858141,0.5480835067911003,0.5517272046590749,2.651337990712553,2.654981688580528,0.0,0.0,0.0,0.0,0.5896380655000076,0.0,0.0,0.0,0.9843810819866928,1.28521425845443
total/2539350/480.0/23745399,2025-05-31 01:00:00,1.6015325976858141,0.5480835067911003,0.5517272046590749,2.651337990712553,2.654981688580528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9854421280848652,1.149433583071126
