unique_id,ds,SeasonalNaive,SeasonalNaive-lo-90,SeasonalNaive-lo-80,SeasonalNaive-hi-80,SeasonalNaive-hi-90,HistoricAverage,HistoricAverage-lo-90,HistoricAverage-lo-80,HistoricAverage-hi-80,HistoricAverage-hi-90,SeasonalES,SeasonalES-lo-90,SeasonalES-lo-80,SeasonalES-hi-80,SeasonalES-hi-90
total/2539350/320.0/23745387,2025-05-27 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-27 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,1.2306296477216239,1.2771759310071695
total/2539350/320.0/23745387,2025-05-27 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-27 11:00:00,0.0,0.0,0.0,10.807370441458911,10.807370441458911,0.0,0.0,0.0,5.787037295783417,8.316763819279615,1.6453981796303607,0.0,0.0,8.135093999628506,10.06172513376605
total/2539350/320.0/23745387,2025-05-27 12:00:00,0.0,0.0,0.0,15.790792105768933,16.954873379382654,0.0,0.0,0.0,15.823936449426359,16.985029944210343,4.93454055383661,0.0,0.0,19.01372464676369,19.48850018724978
total/2539350/320.0/23745387,2025-05-27 13:00:00,0.0,0.0,0.0,8.958045347002923,8.958045347002923,0.0,0.0,0.0,4.856399190895948,6.9208066619484105,1.4918643199683217,0.0,0.0,6.910518635734194,8.675627869586545
total/2539350/320.0/23745387,2025-05-27 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-27 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-27 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,1.0214186014643076,1.0600518650663218
total/2539350/320.0/23745387,2025-05-27 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.5982328507321211,0.0,0.0,1.6841883256646282,1.7478896244735183
total/2539350/320.0/23745387,2025-05-27 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-27 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-27 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,1.5595885082967,0.0,0.0,4.3906662017967,4.5567350050467
total/2539350/320.0/23745387,2025-05-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-28 07:00:00,0.0,0.0,0.0,8.757367009315871,8.757367009315871,0.0,0.0,0.0,4.756060022052422,6.770297908683122,1.4528471868455028,0.0,0.0,6.751054227481605,8.480634211821489
total/2539350/320.0/23745387,2025-05-28 08:00:00,0.0,0.0,0.0,41.42775457757836,41.42775457757836,0.0,0.0,0.0,21.091253806183666,31.273088584879986,6.8728644844202496,0.0,0.0,31.936656003855155,40.11863753292688
total/2539350/320.0/23745387,2025-05-28 09:00:00,0.0,0.0,0.0,18.481541639614182,19.971710026360377,0.0,0.0,0.0,13.744420323703102,17.61673376140381,4.341869235590543,0.0,0.0,17.42703529275876,20.98941517938347
total/2539350/320.0/23745387,2025-05-28 10:00:00,0.0,0.0,0.0,5.86432645301412,5.86432645301412,0.0,0.0,0.0,3.315515301561021,4.609480827946021,0.8034113220833913,0.0,0.0,4.343911933281086,5.47050631668526
total/2539350/320.0/23745387,2025-05-28 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-28 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,1.9948825333591382,0.0,0.0,5.616137378019355,5.828557354940764
total/2539350/320.0/23745387,2025-05-28 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.5658216048494432,0.5872227573059634
total/2539350/320.0/23745387,2025-05-28 14:00:00,0.0,0.0,0.0,2.60399999999981,3.905999999999715,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,1.5764439363090792,0.0,0.0,4.438118820033543,4.605982430531347
total/2539350/320.0/23745387,2025-05-28 15:00:00,15.0810000000001,3.770250000000025,7.54050000000005,22.62150000000015,26.391750000000176,0.0,0.0,0.0,7.905858418140952,11.50100455244271,3.1789610988103223,0.0,0.0,10.724016943320434,14.48442503447663
total/2539350/320.0/23745387,2025-05-28 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.8425171735160374,0.8743838225147988
total/2539350/320.0/23745387,2025-05-28 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,1.9768336787497804,0.0,0.0,5.565324939037614,5.775823029724889
total/2539350/320.0/23745387,2025-05-28 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.6638040863657595,0.0,0.0,1.8687892037648997,1.9394726883050728
total/2539350/320.0/23745387,2025-05-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.5136268463763778,0.5330538289285681
total/2539350/320.0/23745387,2025-05-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 10:00:00,38.715839368617,9.67895984215425,19.3579196843085,58.073759052925496,67.75271889507974,0.0,0.0,0.0,19.7232781024494,29.22713407890538,8.131001782762553,0.0,0.0,27.489178978364468,37.16758252350936
total/2539350/320.0/23745387,2025-05-29 11:00:00,10.296160631383598,2.5740401578458996,5.148080315691799,15.444240947075397,18.018281104921297,0.0,0.0,0.0,5.513438733832701,7.912375025980333,3.0562546750987414,0.0,0.0,8.545157429065025,10.382925011755843
total/2539350/320.0/23745387,2025-05-29 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,1.8305858557907062,0.0,0.0,5.15359750584817,5.3485227702370155
total/2539350/320.0/23745387,2025-05-29 13:00:00,0.0,0.0,0.0,16.896999999999,16.896999999999,0.0,0.0,0.0,8.825876517393986,12.875022651695469,2.9133771824149917,0.0,0.0,13.117527792647374,16.375693488640152
total/2539350/320.0/23745387,2025-05-29 14:00:00,0.0,0.0,0.0,25.7139999999999,25.7139999999999,0.0,0.0,0.0,13.240352075053911,19.496735988185357,3.8753042793873456,0.0,0.0,19.324684045824277,23.94465971706762
total/2539350/320.0/23745387,2025-05-29 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 16:00:00,3.8721025641025344,0.0,0.0,16.439081043298636,16.439081043298636,0.0,0.0,0.0,8.24667581567995,10.426387098096477,5.065320528725393,0.0,0.0,12.113539514354192,12.231000240733838
total/2539350/320.0/23745387,2025-05-29 17:00:00,30.569230769230536,6.657552312106809,13.315104624213618,47.823356914247455,54.480909226354264,0.0,0.0,0.0,17.281261439047555,23.932821447511227,11.370797519013948,0.0,0.0,27.488423961208017,31.580517860501224
total/2539350/320.0/23745387,2025-05-29 18:00:00,5.298666666666626,0.0,0.0,27.863726427622677,30.9341965471447,0.0,0.0,0.0,17.029468627363997,22.887294264340497,6.534095908039025,0.0,0.0,23.547887574937448,27.711428250528115
total/2539350/320.0/23745387,2025-05-29 19:00:00,0.0,0.0,0.0,0.7710597609562032,1.1565896414343049,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,1.2819216605228412,0.0,0.0,3.608958438887114,3.745460596277197
total/2539350/320.0/23745387,2025-05-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.9577696804640576,0.9939955417146155
total/2539350/320.0/23745387,2025-05-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-29 22:00:00,12.1459999999988,3.0364999999997,6.0729999999994,18.2189999999982,21.2554999999979,0.0,0.0,0.0,6.438358418140302,9.299754552441733,2.550659999999748,0.0,0.0,8.623659999999148,11.660159999998848
total/2539350/320.0/23745387,2025-05-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.6480228299786026,0.0,0.0,1.8243606710638902,1.8933637287811838
total/2539350/320.0/23745387,2025-05-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-30 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-30 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-30 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-30 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,1.266985516793309,1.314906893376855
total/2539350/320.0/23745387,2025-05-30 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-30 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,1.2735796665784582,0.0,0.0,3.58547345507738,3.721087336525641
total/2539350/320.0/23745387,2025-05-30 11:00:00,7.000962649210902,0.0,0.0,46.483348738493625,48.23358940079635,0.0,0.0,0.0,25.013074767920692,34.01155548390341,8.953329508539582,0.0,0.0,31.39821632446333,41.38498450500199
total/2539350/320.0/23745387,2025-05-30 12:00:00,10.824037350789798,5.19007563075381,5.412018675394899,16.2360560261847,16.457999070825785,0.0,0.0,0.0,7.917244704822418,9.378216371178292,3.156770189329152,0.0,0.0,10.445861244384163,11.65401645195833
total/2539350/320.0/23745387,2025-05-30 13:00:00,23.18610891089113,2.324833188380798,4.649666376761596,41.72255144502066,44.047384633401464,0.0,0.0,0.0,11.958412873586466,17.57983623561098,6.721723816189907,0.0,0.0,19.021018276167517,23.291867941559232
total/2539350/320.0/23745387,2025-05-30 14:00:00,33.93089108910897,0.0,0.0,73.67665522572136,76.58409174947307,0.0,0.0,0.0,39.77289943064303,42.686328258037875,18.358661500032184,0.0,0.0,45.658578729531484,49.45269583220722
total/2539350/320.0/23745387,2025-05-30 15:00:00,36.0010000000002,8.600413830356487,11.570002301861116,60.431997698139284,63.40158616964391,0.0,0.0,0.0,30.08895835102157,33.05255451888306,13.430198580900328,0.0,0.0,37.97749195072445,39.98916261967307
total/2539350/320.0/23745387,2025-05-30 16:00:00,1.2949126891734193,0.0,0.0,34.57690201611233,37.62403832863099,0.0,0.0,0.0,34.495590015183396,37.5969667211655,11.619032050892999,0.0,0.0,41.48691559451457,43.203452576382396
total/2539350/320.0/23745387,2025-05-30 17:00:00,25.83508731082578,6.458771827706445,12.91754365541289,38.75263096623867,45.21140279394512,0.0,0.0,0.0,13.282902073553792,19.56657003556197,5.800296478706588,0.0,0.0,18.860765429194036,25.010778316051066
total/2539350/320.0/23745387,2025-05-30 18:00:00,0.0,0.0,0.0,25.54234299556769,28.812004534029207,0.0,0.0,0.0,16.424185111299323,24.272485542553472,5.740582179468697,0.0,0.0,24.82289162978909,29.764957924033812
total/2539350/320.0/23745387,2025-05-30 19:00:00,22.8639999999995,0.0,0.0,48.4446193610301,49.80292904154565,0.0,0.0,0.0,15.475302257785723,19.177226472264795,10.643799361035628,0.0,0.0,23.05873115547337,24.585569460130365
total/2539350/320.0/23745387,2025-05-30 20:00:00,0.0,0.0,0.0,1.8618905982905842,2.7928358974358765,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,1.5013032069963177,0.0,0.0,4.226577212220457,4.386439653867683
total/2539350/320.0/23745387,2025-05-30 21:00:00,0.0,0.0,0.0,30.7664999999997,46.14974999999955,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,6.728875050724318,0.0,0.0,18.943615001110118,19.660122093171854
total/2539350/320.0/23745387,2025-05-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 10:00:00,0.0,0.0,0.0,19.4849999999987,19.4849999999987,0.0,0.0,0.0,10.119876517393836,14.816022651695242,4.034494408150086,0.0,0.0,15.688000396202844,18.96127591671651
total/2539350/320.0/23745387,2025-05-31 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,4.587531694804101,0.0,0.0,12.915150538038954,13.40364214616167
total/2539350/320.0/23745387,2025-05-31 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,1.6345537023604069,0.0,0.0,4.601713630099519,4.775764910776953
total/2539350/320.0/23745387,2025-05-31 13:00:00,3.9100736478711666,0.9775184119677917,1.9550368239355833,5.86511047180675,6.842628883774542,0.0,0.0,0.0,2.320395242076484,3.1228097883460078,2.9936817127705933,0.0,0.0,6.937480866209358,7.168821040014425
total/2539350/320.0/23745387,2025-05-31 14:00:00,50.67392635212954,12.668481588032385,25.33696317606477,76.01088952819431,88.67937111622669,0.0,0.0,0.0,25.70232159420567,38.19569931653979,11.470067404311923,0.0,0.0,37.122877060036615,49.109041186489215
total/2539350/320.0/23745387,2025-05-31 15:00:00,0.0,0.0,0.0,1.0311064935064898,1.5466597402597346,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.9467554669890007,0.9825647360491081
total/2539350/320.0/23745387,2025-05-31 16:00:00,0.0,0.0,0.0,33.379132488727386,33.379132488727386,0.0,0.0,0.0,17.066942761758177,25.236622018241754,9.010309149652102,0.0,0.0,28.62042751583356,32.722759389017895
total/2539350/320.0/23745387,2025-05-31 17:00:00,0.0,0.0,0.0,21.010867511273815,21.010867511273815,0.0,0.0,0.0,10.882810273031394,15.960423285151581,3.587189401412859,0.0,0.0,16.281689929861514,20.358567155216946
total/2539350/320.0/23745387,2025-05-31 18:00:00,0.0,0.0,0.0,3.9309355586464325,5.896403337969649,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.819035806494585,0.0,0.0,2.305808753082286,2.3930216912899445
total/2539350/320.0/23745387,2025-05-31 19:00:00,0.0,0.0,0.0,12.760064441354267,19.1400966620314,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,3.1098854796201043,0.0,0.0,8.75517419767282,9.08632241856418
total/2539350/320.0/23745387,2025-05-31 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,4.5614578151619645,0.0,0.0,12.841745469018877,13.327460666591488
total/2539350/320.0/23745387,2025-05-31 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-05-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745387,2025-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7215751991642293,0.7245797239776255,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809798903509843,0.9833423228959379,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809798903509843,0.9833423228959379,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809798903509843,0.9833423228959379,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809798903509843,0.9833423228959379,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809798903509843,0.9833423228959379,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809798903509843,0.9833423228959379,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809798903509843,0.9833423228959379,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809798903509843,0.9833423228959379,1.5242633332939304,0.0,0.0,4.291216217950251,4.453523510066963
total/2539350/320.0/23745388,2025-05-25 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809798903509843,0.9833423228959379,1.5194672269843197,0.0,0.0,4.277713873093382,4.4395104640662595
total/2539350/320.0/23745388,2025-05-25 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9809798903509843,0.9833423228959379,0.0,0.0,0.0,0.0,0.0
total/2539350/320.0/23745388,2025-05-25 11:00:00,17.714717948718228,4.428679487179557,8.857358974359114,26.57207692307734,31.000756410256898,0.0,0.0,0.0,9.352069897840856,13.539977334130747,6.310937040987399,0.0,0.0,16.155945180578165,18.451023963776976
total/2539350/320.0/23745388,2025-05-25 12:00:00,27.34228205128248,7.364867141074967,13.67114102564124,41.01342307692372,47.319696961489996,0.0,0.0,0.0,14.218329340687905,20.786889106836398,11.831168356619228,0.0,0.0,27.64548990261706,29.555489695860707
total/2539350/320.0/23745388,2025-05-25 13:00:00,0.0,0.0,0.0,12.557703371745152,12.769351685872426,0.0,0.0,0.0,12.583617916559877,12.7969152271534,6.586478239725517,0.0,0.0,14.333008441628493,14.628400454427332
total/2539350/320.0/23745388,2025-05-25 14:00:00,7.015806042884685,1.4634824960971013,3.2174340068182725,10.814178078951098,12.56812958967227,0.0,0.0,0.0,7.178932236989037,7.253911923190008,6.282533371137553,0.0,1.8633391564829487,10.701727585792156,12.140019458942126
total/2539350/320.0/23745388,2025-05-25 15:00:00,25.263193957113913,10.420160960523802,12.631596978556956,37.89479093567087,40.106226953704024,0.0,0.0,0.0,16.753851136594598,21.01510595770546,6.915917203996398,0.0,0.0,22.43313789501384,26.286728026161775
total/2539350/320.0/23745388,2025-05-25 16:00:00,0.0,0.0,0.0,11.8109999999996,11.8109999999996,0.0,0.0,0.0,6.4096606536613585,9.121638602771592,3.884557037938594,0.0,0.0,10.706326804027825,11.658631283313838
